SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
13,Friday,6,27,2025,7,38,4,0
13,Friday,6,27,2025,11,19,19,1
3,Friday,6,27,2025,10,48,15,0
2,Friday,6,27,2025,19,52,13,0
6,Friday,6,27,2025,8,21,8,0
12,Friday,6,27,2025,12,50,5,1
13,Friday,6,27,2025,18,49,10,0
2,Friday,6,27,2025,16,40,19,0
2,Friday,6,27,2025,19,31,13,0
7,Friday,6,27,2025,16,9,19,0
2,Friday,6,27,2025,19,51,13,0
10,Friday,6,27,2025,14,28,11,1
2,Friday,6,27,2025,13,20,8,0
8,Friday,6,27,2025,20,43,15,0
11,Friday,6,27,2025,11,3,19,1
10,Friday,6,27,2025,12,7,5,0
3,Friday,6,27,2025,9,7,11,0
1,Friday,6,27,2025,17,19,4,0
12,Friday,6,27,2025,18,2,10,1
11,Friday,6,27,2025,7,54,4,1
4,Friday,6,27,2025,20,38,15,1
8,Friday,6,27,2025,16,39,19,0
4,Friday,6,27,2025,9,15,11,1
9,Friday,6,27,2025,11,18,19,1
4,Friday,6,27,2025,15,37,16,0
12,Friday,6,27,2025,13,40,8,1
3,Friday,6,27,2025,10,34,15,0
10,Friday,6,27,2025,12,21,5,0
8,Friday,6,27,2025,18,38,10,0
4,Friday,6,27,2025,15,39,16,0
12,Friday,6,27,2025,20,58,15,1
4,Friday,6,27,2025,12,30,5,1
2,Friday,6,27,2025,12,51,5,0
5,Friday,6,27,2025,10,41,15,0
5,Friday,6,27,2025,19,45,13,0
4,Friday,6,27,2025,8,21,8,1
9,Friday,6,27,2025,10,40,15,1
4,Friday,6,27,2025,12,28,5,1
3,Friday,6,27,2025,14,39,11,0
7,Friday,6,27,2025,19,58,13,0
1,Friday,6,27,2025,10,58,15,0
9,Friday,6,27,2025,18,13,10,1
13,Friday,6,27,2025,18,31,10,0
7,Friday,6,27,2025,8,39,8,1
5,Friday,6,27,2025,8,16,8,0
13,Friday,6,27,2025,12,43,5,0
14,Friday,6,27,2025,9,6,11,1
10,Friday,6,27,2025,8,20,8,1
10,Friday,6,27,2025,17,21,4,0
3,Friday,6,27,2025,18,44,10,0
13,Friday,6,27,2025,12,18,5,0
6,Friday,6,27,2025,20,48,15,0
6,Friday,6,27,2025,15,30,16,0
7,Friday,6,27,2025,10,40,15,1
6,Friday,6,27,2025,17,4,4,0
7,Friday,6,27,2025,11,25,19,1
6,Friday,6,27,2025,7,12,4,0
1,Friday,6,27,2025,15,15,16,0
13,Friday,6,27,2025,17,12,4,0
14,Friday,6,27,2025,14,7,11,1
14,Friday,6,27,2025,20,44,15,0
13,Friday,6,27,2025,11,4,19,1
13,Friday,6,27,2025,10,38,15,1
14,Friday,6,27,2025,14,34,11,1
10,Friday,6,27,2025,15,10,16,1
4,Friday,6,27,2025,11,33,19,1
12,Friday,6,27,2025,19,4,13,1
9,Friday,6,27,2025,14,51,11,1
5,Friday,6,27,2025,16,43,19,0
14,Friday,6,27,2025,11,54,19,1
11,Friday,6,27,2025,14,6,11,1
7,Friday,6,27,2025,15,49,16,1
14,Friday,6,27,2025,12,56,5,1
13,Friday,6,27,2025,16,24,19,1
3,Friday,6,27,2025,17,26,4,0
10,Friday,6,27,2025,10,25,15,1
12,Friday,6,27,2025,19,50,13,1
8,Friday,6,27,2025,16,30,19,0
12,Friday,6,27,2025,16,55,19,1
8,Friday,6,27,2025,14,44,11,0
10,Friday,6,27,2025,7,22,4,0
14,Friday,6,27,2025,9,29,11,1
7,Friday,6,27,2025,11,39,19,1
8,Friday,6,27,2025,16,55,19,0
14,Friday,6,27,2025,8,52,8,0
9,Friday,6,27,2025,8,56,8,1
8,Friday,6,27,2025,20,21,15,0
7,Friday,6,27,2025,10,59,15,1
1,Friday,6,27,2025,14,34,11,0
14,Friday,6,27,2025,11,4,19,1
7,Friday,6,27,2025,8,2,8,1
12,Friday,6,27,2025,11,28,19,1
2,Friday,6,27,2025,7,50,4,0
12,Friday,6,27,2025,18,19,10,1
11,Friday,6,27,2025,11,31,19,1
14,Friday,6,27,2025,13,58,8,1
4,Friday,6,27,2025,18,12,10,0
14,Friday,6,27,2025,18,15,10,0
14,Friday,6,27,2025,10,9,15,1
7,Friday,6,27,2025,10,43,15,1
6,Friday,6,27,2025,9,26,11,0
5,Friday,6,27,2025,14,31,11,0
1,Friday,6,27,2025,19,17,13,0
9,Friday,6,27,2025,19,58,13,0
5,Friday,6,27,2025,15,2,16,0
3,Friday,6,27,2025,11,5,19,0
2,Friday,6,27,2025,8,58,8,0
8,Friday,6,27,2025,11,26,19,0
6,Friday,6,27,2025,8,57,8,0
14,Friday,6,27,2025,16,42,19,1
2,Friday,6,27,2025,9,46,11,0
14,Friday,6,27,2025,13,30,8,1
2,Friday,6,27,2025,13,29,8,0
2,Friday,6,27,2025,18,39,10,0
1,Friday,6,27,2025,9,15,11,0
8,Friday,6,27,2025,8,10,8,0
3,Friday,6,27,2025,13,51,8,0
2,Friday,6,27,2025,12,3,5,0
9,Friday,6,27,2025,8,18,8,1
14,Friday,6,27,2025,12,52,5,1
7,Friday,6,27,2025,8,10,8,1
11,Friday,6,27,2025,13,30,8,1
7,Friday,6,27,2025,20,43,15,0
5,Friday,6,27,2025,17,45,4,0
2,Friday,6,27,2025,20,52,15,0
10,Friday,6,27,2025,11,31,19,1
1,Friday,6,27,2025,10,39,15,0
2,Friday,6,27,2025,15,10,16,0
8,Friday,6,27,2025,18,24,10,0
6,Friday,6,27,2025,8,8,8,0
11,Friday,6,27,2025,15,35,16,1
1,Friday,6,27,2025,17,54,4,0
8,Friday,6,27,2025,13,53,8,0
10,Friday,6,27,2025,12,33,5,0
1,Friday,6,27,2025,16,13,19,0
2,Friday,6,27,2025,15,19,16,0
11,Friday,6,27,2025,11,46,19,1
12,Friday,6,27,2025,10,22,15,1
14,Friday,6,27,2025,12,34,5,1
12,Friday,6,27,2025,11,12,19,1
3,Friday,6,27,2025,17,12,4,0
5,Friday,6,27,2025,16,1,19,0
12,Friday,6,27,2025,17,44,4,1
10,Friday,6,27,2025,7,50,4,1
8,Friday,6,27,2025,12,6,5,0
12,Friday,6,27,2025,7,58,4,1
10,Friday,6,27,2025,16,18,19,1
5,Friday,6,27,2025,8,54,8,0
7,Friday,6,27,2025,17,51,4,0
10,Friday,6,27,2025,20,16,15,0
3,Friday,6,27,2025,13,32,8,0
11,Friday,6,27,2025,17,7,4,0
3,Friday,6,27,2025,14,27,11,0
4,Friday,6,27,2025,13,23,8,1
1,Friday,6,27,2025,20,52,15,0
3,Friday,6,27,2025,7,35,4,0
9,Friday,6,27,2025,19,20,13,0
11,Friday,6,27,2025,14,13,11,1
7,Friday,6,27,2025,20,25,15,0
12,Friday,6,27,2025,16,40,19,1
11,Friday,6,27,2025,15,16,16,1
2,Friday,6,27,2025,10,2,15,0
6,Friday,6,27,2025,9,53,11,0
7,Friday,6,27,2025,16,20,19,0
5,Friday,6,27,2025,9,27,11,0
11,Friday,6,27,2025,12,12,5,1
12,Friday,6,27,2025,19,28,13,1
9,Friday,6,27,2025,11,51,19,1
9,Friday,6,27,2025,13,28,8,1
6,Friday,6,27,2025,11,27,19,0
3,Friday,6,27,2025,9,30,11,0
13,Friday,6,27,2025,13,45,8,1
1,Friday,6,27,2025,14,28,11,0
13,Friday,6,27,2025,19,34,13,0
4,Friday,6,27,2025,9,11,11,1
2,Friday,6,27,2025,17,43,4,0
4,Friday,6,27,2025,19,59,13,0
4,Friday,6,27,2025,15,4,16,0
12,Friday,6,27,2025,7,39,4,1
9,Friday,6,27,2025,17,27,4,1
6,Friday,6,27,2025,13,25,8,0
14,Friday,6,27,2025,12,43,5,1
12,Friday,6,27,2025,10,19,15,1
3,Friday,6,27,2025,10,8,15,0
12,Friday,6,27,2025,11,57,19,1
13,Friday,6,27,2025,7,19,4,0
7,Friday,6,27,2025,18,15,10,0
12,Friday,6,27,2025,17,49,4,1
8,Friday,6,27,2025,12,9,5,0
13,Friday,6,27,2025,8,32,8,1
1,Friday,6,27,2025,11,34,19,0
8,Friday,6,27,2025,9,0,8,0
7,Friday,6,27,2025,14,43,11,1
5,Friday,6,27,2025,18,1,10,0
11,Friday,6,27,2025,19,12,13,0
4,Friday,6,27,2025,18,54,10,0
12,Friday,6,27,2025,19,23,13,1
3,Friday,6,27,2025,10,23,15,0
14,Friday,6,27,2025,18,48,10,0
6,Friday,6,27,2025,17,6,4,0
6,Friday,6,27,2025,19,14,13,0
3,Friday,6,27,2025,19,37,13,0
14,Friday,6,27,2025,19,18,13,0
9,Friday,6,27,2025,9,31,11,1
10,Friday,6,27,2025,19,34,13,0
1,Friday,6,27,2025,15,21,16,0
5,Friday,6,27,2025,10,26,15,0
10,Friday,6,27,2025,19,47,13,0
6,Friday,6,27,2025,16,10,19,0
6,Friday,6,27,2025,11,18,19,0
8,Friday,6,27,2025,17,7,4,0
3,Friday,6,27,2025,19,38,13,0
5,Friday,6,27,2025,13,45,8,0
13,Friday,6,27,2025,15,33,16,1
6,Friday,6,27,2025,14,32,11,0
14,Friday,6,27,2025,19,4,13,0
4,Friday,6,27,2025,10,33,15,1
6,Friday,6,27,2025,12,34,5,0
8,Friday,6,27,2025,18,3,10,0
5,Friday,6,27,2025,19,29,13,0
7,Friday,6,27,2025,15,33,16,1
10,Friday,6,27,2025,8,51,8,1
7,Friday,6,27,2025,10,33,15,1
4,Friday,6,27,2025,11,59,19,1
13,Friday,6,27,2025,13,51,8,1
8,Friday,6,27,2025,10,11,15,0
1,Friday,6,27,2025,14,18,11,0
9,Friday,6,27,2025,8,6,8,1
1,Friday,6,27,2025,16,2,19,0
14,Friday,6,27,2025,17,27,4,1
9,Friday,6,27,2025,18,21,10,0
10,Friday,6,27,2025,9,7,11,1
1,Friday,6,27,2025,8,40,8,0
11,Friday,6,27,2025,10,3,15,1
6,Friday,6,27,2025,16,52,19,0
11,Friday,6,27,2025,19,55,13,0
4,Friday,6,27,2025,8,30,8,1
8,Friday,6,27,2025,19,56,13,0
12,Friday,6,27,2025,20,50,15,1
5,Friday,6,27,2025,9,44,11,0
3,Friday,6,27,2025,9,1,11,0
9,Friday,6,27,2025,16,7,19,1
10,Friday,6,27,2025,17,37,4,0
7,Friday,6,27,2025,7,12,4,0
5,Friday,6,27,2025,13,39,8,0
13,Friday,6,27,2025,17,13,4,0
12,Friday,6,27,2025,14,34,11,1
4,Friday,6,27,2025,12,25,5,1
3,Friday,6,27,2025,19,49,13,0
3,Friday,6,27,2025,8,7,8,0
12,Friday,6,27,2025,7,8,4,1
3,Friday,6,27,2025,14,37,11,0
14,Friday,6,27,2025,16,47,19,1
4,Friday,6,27,2025,10,21,15,1
1,Friday,6,27,2025,7,58,4,0
5,Friday,6,27,2025,9,42,11,0
10,Friday,6,27,2025,19,48,13,0
10,Friday,6,27,2025,12,8,5,0
9,Friday,6,27,2025,20,26,15,0
12,Friday,6,27,2025,12,52,5,1
7,Friday,6,27,2025,7,52,4,1
12,Friday,6,27,2025,9,42,11,1
12,Friday,6,27,2025,12,2,5,1
5,Friday,6,27,2025,10,42,15,0
10,Friday,6,27,2025,18,9,10,0
8,Friday,6,27,2025,13,38,8,0
10,Friday,6,27,2025,7,4,4,0
14,Friday,6,27,2025,11,10,19,1
8,Friday,6,27,2025,13,28,8,0
10,Friday,6,27,2025,17,24,4,0
10,Friday,6,27,2025,11,33,19,1
9,Friday,6,27,2025,14,44,11,1
14,Friday,6,27,2025,20,55,15,0
8,Friday,6,27,2025,12,22,5,0
13,Friday,6,27,2025,9,58,11,1
11,Friday,6,27,2025,20,57,15,0
13,Friday,6,27,2025,18,50,10,0
2,Friday,6,27,2025,17,49,4,0
7,Friday,6,27,2025,12,30,5,1
1,Friday,6,27,2025,20,40,15,0
5,Friday,6,27,2025,15,37,16,0
1,Friday,6,27,2025,7,13,4,0
12,Friday,6,27,2025,20,17,15,1
5,Friday,6,27,2025,11,14,19,0
9,Friday,6,27,2025,16,25,19,1
9,Friday,6,27,2025,13,41,8,1
8,Friday,6,27,2025,16,21,19,0
13,Friday,6,27,2025,19,43,13,0
3,Friday,6,27,2025,9,27,11,0
9,Friday,6,27,2025,18,15,10,1
5,Friday,6,27,2025,19,47,13,0
2,Friday,6,27,2025,16,36,19,0
4,Friday,6,27,2025,9,38,11,1
9,Friday,6,27,2025,15,34,16,1
10,Friday,6,27,2025,19,42,13,0
7,Friday,6,27,2025,20,34,15,0
9,Friday,6,27,2025,19,33,13,0
14,Friday,6,27,2025,8,27,8,0
10,Friday,6,27,2025,11,52,19,1
9,Friday,6,27,2025,12,34,5,1
14,Friday,6,27,2025,18,8,10,0
14,Friday,6,27,2025,11,7,19,1
13,Friday,6,27,2025,12,31,5,0
13,Friday,6,27,2025,8,18,8,0
3,Friday,6,27,2025,15,50,16,0
7,Friday,6,27,2025,7,50,4,1
11,Friday,6,27,2025,12,23,5,1
5,Friday,6,27,2025,15,4,16,0
14,Friday,6,27,2025,14,2,11,1
12,Friday,6,27,2025,11,16,19,1
14,Friday,6,27,2025,11,15,19,1
2,Friday,6,27,2025,12,50,5,0
1,Friday,6,27,2025,11,45,19,0
10,Friday,6,27,2025,20,41,15,0
13,Friday,6,27,2025,10,45,15,1
12,Friday,6,27,2025,19,35,13,1
4,Friday,6,27,2025,7,52,4,1
12,Friday,6,27,2025,13,35,8,1
2,Friday,6,27,2025,15,46,16,0
7,Friday,6,27,2025,15,1,16,1
2,Friday,6,27,2025,20,0,13,0
1,Friday,6,27,2025,9,1,11,0
5,Friday,6,27,2025,9,8,11,0
4,Friday,6,27,2025,17,7,4,0
13,Friday,6,27,2025,13,52,8,1
1,Friday,6,27,2025,17,51,4,0
2,Friday,6,27,2025,16,29,19,0
5,Friday,6,27,2025,9,41,11,0
2,Friday,6,27,2025,14,1,11,0
2,Friday,6,27,2025,19,18,13,0
3,Friday,6,27,2025,18,5,10,0
14,Friday,6,27,2025,18,31,10,0
7,Friday,6,27,2025,12,24,5,1
9,Friday,6,27,2025,17,3,4,1
1,Friday,6,27,2025,20,24,15,0
7,Friday,6,27,2025,9,3,11,1
9,Friday,6,27,2025,12,13,5,1
5,Friday,6,27,2025,8,4,8,0
2,Friday,6,27,2025,13,10,8,0
1,Friday,6,27,2025,20,35,15,0
5,Friday,6,27,2025,9,11,11,0
7,Friday,6,27,2025,19,57,13,0
12,Friday,6,27,2025,12,20,5,1
10,Friday,6,27,2025,8,17,8,1
4,Friday,6,27,2025,17,1,4,0
6,Friday,6,27,2025,15,33,16,0
3,Friday,6,27,2025,9,38,11,0
6,Friday,6,27,2025,7,44,4,0
3,Friday,6,27,2025,15,20,16,0
13,Friday,6,27,2025,13,17,8,1
6,Friday,6,27,2025,16,33,19,0
3,Friday,6,27,2025,14,41,11,0
13,Friday,6,27,2025,12,26,5,0
2,Friday,6,27,2025,9,26,11,0
11,Friday,6,27,2025,12,36,5,1
12,Friday,6,27,2025,14,3,11,1
13,Friday,6,27,2025,13,24,8,1
2,Friday,6,27,2025,12,42,5,0
14,Friday,6,27,2025,12,35,5,1
3,Friday,6,27,2025,14,21,11,0
4,Friday,6,27,2025,9,6,11,1
11,Friday,6,27,2025,12,9,5,1
1,Friday,6,27,2025,15,50,16,0
12,Friday,6,27,2025,10,33,15,1
1,Friday,6,27,2025,19,18,13,0
7,Friday,6,27,2025,11,10,19,1
3,Friday,6,27,2025,8,9,8,0
9,Friday,6,27,2025,10,17,15,1
13,Friday,6,27,2025,19,59,13,0
1,Friday,6,27,2025,15,51,16,0
11,Friday,6,27,2025,19,45,13,0
12,Friday,6,27,2025,15,53,16,1
8,Friday,6,27,2025,18,58,10,0
10,Friday,6,27,2025,10,41,15,1
3,Friday,6,27,2025,13,14,8,0
10,Friday,6,27,2025,15,41,16,1
2,Friday,6,27,2025,17,2,4,0
4,Friday,6,27,2025,14,16,11,0
6,Friday,6,27,2025,8,25,8,0
7,Friday,6,27,2025,16,35,19,0
13,Friday,6,27,2025,13,0,5,1
2,Friday,6,27,2025,8,56,8,0
10,Friday,6,27,2025,16,50,19,0
8,Friday,6,27,2025,11,48,19,0
14,Friday,6,27,2025,8,28,8,0
10,Friday,6,27,2025,8,1,8,1
6,Friday,6,27,2025,7,58,4,0
7,Friday,6,27,2025,11,20,19,1
7,Friday,6,27,2025,9,5,11,1
2,Friday,6,27,2025,10,6,15,0
2,Friday,6,27,2025,13,41,8,0
7,Friday,6,27,2025,20,0,13,0
8,Friday,6,27,2025,7,47,4,0
9,Friday,6,27,2025,20,53,15,0
7,Friday,6,27,2025,10,37,15,1
8,Friday,6,27,2025,20,40,15,0
4,Friday,6,27,2025,8,13,8,1
6,Friday,6,27,2025,12,3,5,0
9,Friday,6,27,2025,10,49,15,1
13,Friday,6,27,2025,14,1,11,1
13,Friday,6,27,2025,20,18,15,0
1,Friday,6,27,2025,19,11,13,0
12,Friday,6,27,2025,17,6,4,1
10,Friday,6,27,2025,18,15,10,0
3,Friday,6,27,2025,20,29,15,0
13,Friday,6,27,2025,20,19,15,0
10,Friday,6,27,2025,15,58,16,1
7,Friday,6,27,2025,11,49,19,1
7,Friday,6,27,2025,11,45,19,1
1,Friday,6,27,2025,17,3,4,0
11,Friday,6,27,2025,16,32,19,0
1,Friday,6,27,2025,9,50,11,0
3,Friday,6,27,2025,13,0,5,0
10,Friday,6,27,2025,9,50,11,1
8,Friday,6,27,2025,10,20,15,0
6,Friday,6,27,2025,19,8,13,0
13,Friday,6,27,2025,14,27,11,1
9,Friday,6,27,2025,12,21,5,1
14,Friday,6,27,2025,8,5,8,0
12,Friday,6,27,2025,13,43,8,1
1,Friday,6,27,2025,14,20,11,0
13,Friday,6,27,2025,9,52,11,1
2,Friday,6,27,2025,15,27,16,0
2,Friday,6,27,2025,19,28,13,0
3,Friday,6,27,2025,16,44,19,0
3,Friday,6,27,2025,19,3,13,0
5,Friday,6,27,2025,19,36,13,0
1,Friday,6,27,2025,13,17,8,0
3,Friday,6,27,2025,16,40,19,0
3,Friday,6,27,2025,17,57,4,0
5,Friday,6,27,2025,8,59,8,0
14,Friday,6,27,2025,19,37,13,0
6,Friday,6,27,2025,12,13,5,0
6,Friday,6,27,2025,17,41,4,0
1,Friday,6,27,2025,18,24,10,0
11,Friday,6,27,2025,12,58,5,1
13,Friday,6,27,2025,15,53,16,1
2,Friday,6,27,2025,14,56,11,0
8,Friday,6,27,2025,15,8,16,0
12,Friday,6,27,2025,13,29,8,1
10,Friday,6,27,2025,10,28,15,1
6,Friday,6,27,2025,12,25,5,0
13,Friday,6,27,2025,7,11,4,0
11,Friday,6,27,2025,13,49,8,1
4,Friday,6,27,2025,15,11,16,0
12,Friday,6,27,2025,10,53,15,1
6,Friday,6,27,2025,9,40,11,0
3,Friday,6,27,2025,16,2,19,0
14,Friday,6,27,2025,13,47,8,1
7,Friday,6,27,2025,16,43,19,0
8,Friday,6,27,2025,12,39,5,0
6,Friday,6,27,2025,14,13,11,0
2,Friday,6,27,2025,9,17,11,0
11,Friday,6,27,2025,12,13,5,1
4,Friday,6,27,2025,12,47,5,1
3,Friday,6,27,2025,16,59,19,0
4,Friday,6,27,2025,13,12,8,1
7,Friday,6,27,2025,18,9,10,0
7,Friday,6,27,2025,9,25,11,1
3,Friday,6,27,2025,17,19,4,0
1,Friday,6,27,2025,15,45,16,0
4,Friday,6,27,2025,9,50,11,1
7,Friday,6,27,2025,11,27,19,1
11,Friday,6,27,2025,9,23,11,1
12,Friday,6,27,2025,18,23,10,1
12,Friday,6,27,2025,13,47,8,1
9,Friday,6,27,2025,10,10,15,1
10,Friday,6,27,2025,18,55,10,0
7,Friday,6,27,2025,19,52,13,0
13,Friday,6,27,2025,9,23,11,1
8,Friday,6,27,2025,19,7,13,0
1,Friday,6,27,2025,18,50,10,0
6,Friday,6,27,2025,13,14,8,0
5,Friday,6,27,2025,19,37,13,0
3,Friday,6,27,2025,7,49,4,0
10,Friday,6,27,2025,11,14,19,1
1,Friday,6,27,2025,12,50,5,0
6,Friday,6,27,2025,13,15,8,0
13,Friday,6,27,2025,17,34,4,0
14,Friday,6,27,2025,11,25,19,1
10,Friday,6,27,2025,14,7,11,1
13,Friday,6,27,2025,16,31,19,1
3,Friday,6,27,2025,19,1,13,0
10,Friday,6,27,2025,9,29,11,1
12,Friday,6,27,2025,7,33,4,1
4,Friday,6,27,2025,18,59,10,0
1,Friday,6,27,2025,17,28,4,0
5,Friday,6,27,2025,9,12,11,0
4,Friday,6,27,2025,12,22,5,1
9,Friday,6,27,2025,8,1,8,0
2,Friday,6,27,2025,15,41,16,0
4,Friday,6,27,2025,11,7,19,1
11,Friday,6,27,2025,12,44,5,1
6,Friday,6,27,2025,8,42,8,0
5,Friday,6,27,2025,13,43,8,0
12,Friday,6,27,2025,14,51,11,1
5,Friday,6,27,2025,8,49,8,0
3,Friday,6,27,2025,12,46,5,0
8,Friday,6,27,2025,15,10,16,0
6,Friday,6,27,2025,17,38,4,0
14,Friday,6,27,2025,19,9,13,0
9,Friday,6,27,2025,15,47,16,1
3,Friday,6,27,2025,12,6,5,0
13,Friday,6,27,2025,14,56,11,1
11,Friday,6,27,2025,19,18,13,0
11,Friday,6,27,2025,11,22,19,1
5,Friday,6,27,2025,15,55,16,0
4,Friday,6,27,2025,13,8,8,1
3,Friday,6,27,2025,7,47,4,0
9,Friday,6,27,2025,18,36,10,0
6,Friday,6,27,2025,11,17,19,0
4,Friday,6,27,2025,10,47,15,1
8,Friday,6,27,2025,12,49,5,0
14,Friday,6,27,2025,9,42,11,1
12,Friday,6,27,2025,15,41,16,1
9,Friday,6,27,2025,11,31,19,1
11,Friday,6,27,2025,8,16,8,1
13,Friday,6,27,2025,15,39,16,1
13,Friday,6,27,2025,9,11,11,1
3,Friday,6,27,2025,18,20,10,0
1,Friday,6,27,2025,9,29,11,0
4,Friday,6,27,2025,15,15,16,0
9,Friday,6,27,2025,7,11,4,0
2,Friday,6,27,2025,12,44,5,0
12,Friday,6,27,2025,19,9,13,1
10,Friday,6,27,2025,9,23,11,1
13,Friday,6,27,2025,17,32,4,0
11,Friday,6,27,2025,16,5,19,0
11,Friday,6,27,2025,9,34,11,1
10,Friday,6,27,2025,11,22,19,1
3,Friday,6,27,2025,7,10,4,0
7,Friday,6,27,2025,15,30,16,1
10,Friday,6,27,2025,9,22,11,1
2,Friday,6,27,2025,17,20,4,0
14,Friday,6,27,2025,20,34,15,0
5,Friday,6,27,2025,7,21,4,0
10,Friday,6,27,2025,20,36,15,0
5,Friday,6,27,2025,14,5,11,0
6,Friday,6,27,2025,14,23,11,0
13,Friday,6,27,2025,17,49,4,0
3,Friday,6,27,2025,10,25,15,0
14,Friday,6,27,2025,17,33,4,1
6,Friday,6,27,2025,8,0,4,0
5,Friday,6,27,2025,8,39,8,0
6,Friday,6,27,2025,10,8,15,0
7,Friday,6,27,2025,16,3,19,0
1,Friday,6,27,2025,12,26,5,0
3,Friday,6,27,2025,15,30,16,0
13,Friday,6,27,2025,19,1,13,0
14,Friday,6,27,2025,18,49,10,0
11,Friday,6,27,2025,8,55,8,1
9,Friday,6,27,2025,11,58,19,1
14,Friday,6,27,2025,12,12,5,1
11,Friday,6,27,2025,10,51,15,1
3,Friday,6,27,2025,7,3,4,0
6,Friday,6,27,2025,16,4,19,0
3,Friday,6,27,2025,16,12,19,0
2,Friday,6,27,2025,20,19,15,0
4,Friday,6,27,2025,10,18,15,1
5,Friday,6,27,2025,10,12,15,0
6,Friday,6,27,2025,8,58,8,0
13,Friday,6,27,2025,16,28,19,1
6,Friday,6,27,2025,7,28,4,0
13,Friday,6,27,2025,13,50,8,1
10,Friday,6,27,2025,10,19,15,1
11,Friday,6,27,2025,16,42,19,0
7,Friday,6,27,2025,10,51,15,1
3,Friday,6,27,2025,9,47,11,0
10,Friday,6,27,2025,13,37,8,1
5,Friday,6,27,2025,11,48,19,0
6,Friday,6,27,2025,10,5,15,0
3,Friday,6,27,2025,20,33,15,0
3,Friday,6,27,2025,8,28,8,0
11,Friday,6,27,2025,15,58,16,1
6,Friday,6,27,2025,11,22,19,0
4,Friday,6,27,2025,15,41,16,0
13,Friday,6,27,2025,15,9,16,1
5,Friday,6,27,2025,16,21,19,0
8,Friday,6,27,2025,15,46,16,0
2,Friday,6,27,2025,12,30,5,0
8,Friday,6,27,2025,17,37,4,0
11,Friday,6,27,2025,11,21,19,1
12,Friday,6,27,2025,12,30,5,1
2,Friday,6,27,2025,20,46,15,0
3,Friday,6,27,2025,12,19,5,0
10,Friday,6,27,2025,19,7,13,0
7,Friday,6,27,2025,10,34,15,1
6,Friday,6,27,2025,9,52,11,0
4,Friday,6,27,2025,7,5,4,1
8,Friday,6,27,2025,9,54,11,0
13,Friday,6,27,2025,12,58,5,1
13,Friday,6,27,2025,15,34,16,1
14,Friday,6,27,2025,16,4,19,1
4,Friday,6,27,2025,13,43,8,0
11,Friday,6,27,2025,8,50,8,1
11,Friday,6,27,2025,14,26,11,1
5,Friday,6,27,2025,15,47,16,0
4,Friday,6,27,2025,18,56,10,0
1,Friday,6,27,2025,12,2,5,0
1,Friday,6,27,2025,14,13,11,0
9,Friday,6,27,2025,17,31,4,1
6,Friday,6,27,2025,10,25,15,0
12,Friday,6,27,2025,15,32,16,1
3,Friday,6,27,2025,16,26,19,0
1,Friday,6,27,2025,11,30,19,0
9,Friday,6,27,2025,15,1,16,1
6,Friday,6,27,2025,20,21,15,0
9,Friday,6,27,2025,11,9,19,1
12,Friday,6,27,2025,12,21,5,1
4,Friday,6,27,2025,17,34,4,0
12,Friday,6,27,2025,20,55,15,1
3,Friday,6,27,2025,13,59,8,0
6,Friday,6,27,2025,9,30,11,0
11,Friday,6,27,2025,11,48,19,1
14,Friday,6,27,2025,14,51,11,1
13,Friday,6,27,2025,10,56,15,1
9,Friday,6,27,2025,10,7,15,1
13,Friday,6,27,2025,7,17,4,0
10,Friday,6,27,2025,18,1,10,0
10,Friday,6,27,2025,16,22,19,1
3,Friday,6,27,2025,11,15,19,0
7,Friday,6,27,2025,9,46,11,1
2,Friday,6,27,2025,10,16,15,0
7,Friday,6,27,2025,11,18,19,1
2,Friday,6,27,2025,15,16,16,0
14,Friday,6,27,2025,13,8,8,1
4,Friday,6,27,2025,20,0,16,0
7,Friday,6,27,2025,13,14,8,1
9,Friday,6,27,2025,7,42,4,0
9,Friday,6,27,2025,18,31,10,0
6,Friday,6,27,2025,12,27,5,0
9,Friday,6,27,2025,18,37,10,0
10,Friday,6,27,2025,15,14,16,1
4,Friday,6,27,2025,8,9,8,1
10,Friday,6,27,2025,18,30,10,0
1,Friday,6,27,2025,20,47,15,0
14,Friday,6,27,2025,18,52,10,0
5,Friday,6,27,2025,14,17,11,0
9,Friday,6,27,2025,15,6,16,1
14,Friday,6,27,2025,16,34,19,1
7,Friday,6,27,2025,11,48,19,1
10,Friday,6,27,2025,18,28,10,0
3,Friday,6,27,2025,17,40,4,0
14,Friday,6,27,2025,13,19,8,1
6,Friday,6,27,2025,19,2,13,0
10,Friday,6,27,2025,13,6,8,1
7,Friday,6,27,2025,15,36,16,1
9,Friday,6,27,2025,19,54,13,0
14,Friday,6,27,2025,8,39,8,0
5,Friday,6,27,2025,19,59,13,0
10,Friday,6,27,2025,19,54,13,0
4,Friday,6,27,2025,10,24,15,1
7,Friday,6,27,2025,14,48,11,1
7,Friday,6,27,2025,17,43,4,0
11,Friday,6,27,2025,20,54,15,0
11,Friday,6,27,2025,18,26,10,0
13,Friday,6,27,2025,18,58,10,0
12,Friday,6,27,2025,9,20,11,1
13,Friday,6,27,2025,16,59,19,1
13,Friday,6,27,2025,11,23,19,1
12,Friday,6,27,2025,11,11,19,1
3,Friday,6,27,2025,18,31,10,0
6,Friday,6,27,2025,10,16,15,0
8,Friday,6,27,2025,14,48,11,0
14,Friday,6,27,2025,7,14,4,0
